Sentiment,Review
Negatief,"The fact that I'm not able to go to a 2 hospital right now for a pain assessment due to my long wait for my surgery, is heartbreaking because I hope my loved one is ok when they process my final report due to the waiting process and the stress of chemotherapy and radiation each time. The medical staff at The hospital are horrible!!!!! The pharmacy, hospital or nursing staff in between shifts are rude. The pharmacy is accused of overcharging people to get the drug and told people they are getting the money when they don't even bother to get a prescription. I tell them I have no problem with that and they keep doing that. It's disgusting how they treat people when they care about them. It bothers me that the 2 hospitals that I went"
Negatief,"The fact that I'm able to actually go to the hospital and get a diagnosis is heartbreaking’s long and disappointing but the additional comfort of knowing that someone else can offer their experience and skillset to help, instead of trying to control my own journey through anxiety, tension and even depression. Being able to go into cardiac arrest in the first place is the heart of what I hope will help make a difference for my recovery from this devastating illness. I understand there are a lot of nurses and doctors who work in the ED but what I am experiencing is more of a disorganized experience. This is not some accident and I understand that some people find the process confusing and confusing at times but I am more concerned about the results than the results itself."
Positief,"The fact that I'm in a hospital bedside manner is shocking & disheartening. And the hospital I am in is NOT AFFIRMED. They should have given me antibiotics, PET scans, bloodwork and a complete sleep sample. The nurse and tech at the doctor's office were great, but the other assistants didn’t get along well with the patient. The way I view hospitals, they operate them as a medical service to the people, not a charity. Hospitals are places of worship and some choose not to offer such services. Hospital chains should step out and offer free drugs and services. Hospital personnel with medical degrees and experience are highly desirable. Patients should not be left in the dark."
Negatief,"The fact that I'm leaving today’s post as a member of the world's worst hospital is heartbreaking. It’s heartbreaking to be a patient was trained as a nurse and trained as a doctor. Unprofessional personnel, the care of patients and staff are not people’s business and should not receive salaries. I hope The Hospital can finally change the way it treats people who care about them, educate and treat them with dignity."
Negatief,The fact that I'm accused of being a liar is heartbreaking because I know the person I accused was wrong. They should have listened to me first.I am leaving a huge emotional impression on their’s’s’s’’s’s’s’s’s’s review department. This comes at a time when the Internet is abuzz with information that’s concerning my accused child's case against me. I wanted to make a point of giving a talk about how we can actually fight this 'witch doctor' who came forward and accused me of misconduct and lied about my case. People are calling for an independent review of my father and accuser's case to gather the full
Positief,Took good care of me and was very patient with me and since then I have a 4.5 star rating from The Hospital for almost all of the testing I have taken and no IV bags in my system and they treat me just fine. The only thing they can't’t do is tell me how many times to each day to prep and post testing because my tests don’t take place until I prep them.
Positief,"Took good care of me on my first hospital stay in a nursing facility after being discharged from a 3rd hospital due to pneumonia (retracted 2 days later). Nurses advised I was about to be moved to another location because of a car accident that delayed my discharge (6 hours). I was moved from my comfortable car to a parking garage on E. 6th floor because the garage door wasn't very far enough to allow me into the garage. After a two hour walk through the garage door, I was greeted by an orderly who told me to leave the car and follow the instructions given. I told the orderly I had a scheduled appointment that evening and that was what was being scheduled. He then proceeded inside the car and started taking photos,"
Positief,"Took good care of me since surgery. Nurses and techs helpful. Nurses at each hospital seemed sincere, helpful, and kind. Was updated daily. The nurses came in at 3:00 PM for morning shift work. After that, they would come in at midnight to answer any questions. The only reason I let them in was so they could find me a spot on the 17th floor. Only reason I let them in because I was getting tired of seeing them. Tonight, after more than a day of trying, I would give any other person an update at any time. Even asked for a book to review."
Negatief,Took good care of me after surgery and went well. Nursing staff was nice but it took a while for everything to set in. Sat across from a receptionist who seemed to be trying hard to get my attention. Nurses were not friendly and did not listen - and seemed to forget. Had to get surgery which ended up costing me another $800+
Positief,"Took good care of me from pneumonia at The Hospital (Downtown) Friday evening. I arrived at 8:00 PM and were greeted by my room coordinator, a nurse, who diagnosed me with pneumonia, and gave me ice and fluids. As I was being transferred to The Hospital for testing, I didn’t know I had pneumonia until someone brought me a picc line to let me know it was working. Cool! I had a seizure on my right hand and they didn’t know I was in labor until I came to find out it’s not working! Good to know I've been treated pretty well! I know there aren’t many hospitals that deliver babies to hospitals first come, but here at The"
Positief,"Took good care of me during my stay at The Hospital. Nurse Debbie was excellent and had great help from a nurse transport team member, 2 nurses, and an RNTA person transport coordinator. Also RNNA's supervisor, Sarah took good care of me during my stay’t at The Hospital.. She did an excellent job’t to a bad degree"
Negatief,"Nursing staff were very attentive. Nurses greeted each student with open arms during their time at the nursing facility. During their time at the facility they repeatedly yelled at each other for attention. After two hours of being repeatedly yelled at, three at a time at approximately the same time, the facility was closed. Nurses have not been charged or investigated with any crime."
Negatief,"Nursing staff were very attentive. Nurses also set out my case daily and did a thorough thorough background check as well as medical history. It didn’t take long for my discharge papers to be submitted. After being advised that I had a minor surgery to repair a blood clot, I submitted the paperwork in the evening. A physical therapist by the name of Dr. Kelli Hartley checked my pulse and blood work to confirm my diagnosis. It was then decided that I would have to have a follow up exam to see if there was any problem. While there, Dr. Hartley checked my blood work to make sure I wasn’t dehydrated. My tests revealed no additional drugs or alcohol in my system. Hartley then"
Positief,"Nursing staff were very nice and accommodating. I had a minor procedure done and they did a wonderful job of it. Had the surgery done May 24, 2024"
Negatief,"Nursing staff were very rude and not caring. Nurses were not compassionate, never made requests for information other than how long it took to process the request, did not take notes regarding patient care, did not follow up after a patient needed medical attention within 24 hours, did not follow up on a patient within 30 days, ignored patient's requests for care within 24 hours of being notified of an emergency or needed medical care, ignored patient's requests for medical attention within 60 days and then ignored patient after patient for years. The only reason I gave a A or B was for my patients services and not for allowing my patients to take them."
Positief,Nursing staff were very nice and helpful. I had an appointment in the morning (or evening) for a follow up exam. Not one came. My bloodwork was stopped immediately. I had to have forearms cuffed and one across my chest. In the evening I had the choice of either a towel or a surgical mask to cover my nose. It was rude of me to have to get a medical exam since I have a prepayment of $500. The wait staff was very friendly. And I don't think anyone else was hurt.
