Sentiment,Review
Positief,I use to play this AGES ago and use to be pretty good. I started playing it again and I now found that the controls (at least for me) don't seem very forgiving. In order to do tricks you have to place the toggle in the exact correct place (at least pretty spot on). You also have to land in a specific position or else you crash (too many crashes makes it so you can't finish the race). The half-pipe mode is pretty decent though and can range from super easy to insanely hard. Overall a not so bad game for that time.
Positief,"In comparison to other N64 games, this piece is a worthwhile buy.  The single player mode is challenging enough to warrant playing for a while to unlock the secret characters.  Two player mode gets pretty boring, pretty quickly because there are only 6 tracks to race on so there's not much variety.  The stunt mode is the main appeal of the game and could easily occupy you for hours.  However, it soon just becomes a thumb spinning frenzy for points.  Given this is fun for a while but it gets all that white junk inside the control stick holder, and ruins thumb coordination for the rest of the day.  So buy this game and spin in circles to your heart's content."
Negatief,this is the stuppidiest game i've ever played. I advise everyone not to play it or buy it. It really sucked.
Positief,"The game in many ways is like tony hawk.  In fact, the only differnt thing this snowboarding.  The graphic and gameplay are good.  With 5 differnt boarders to use and alot of tracks, the game is worth the money."
Positief,"I'm 23 now, got the game when it first came out when I was around 12. Still the bet snowboarding game of all time. So much fun that I still get the n64 out here and there simply to play this game. Has a time attack mode, trick mode, racing series, and a mixture of them all. Just a great classic that rates up their with 007 Goldeneye for classic N64 games that could last forever for those every now and then gamers like myself. Great game...that's highly reccomended."
Positief,"When my cousin first got this on his birthday, I was thinking &quot; this is just gonna be like all the other snowboarding games I've played&quot;.  Man was I wrong!  With 8 levels of exciting, heart stopping jump, twists and turns, this is one game you don't wanna miss.  It has all the best modes, Match Race&lt;this is where you earn hidden levels against the computer&gt;, 2 Player, Trick Attack, Time Attack,and Contest, this is one game that won't get tiring fast.  Heed this warning:if you buy this game, don't go after the 1080 just yet, it's hard to master.  What more do I have to say?  Buy this game!"
Positief,"Once you get the hang of the controls, this game is awesome... it's challenging and entertaining, and everyone should have one.This game has amazing graphics-- you can even see the snow spray off the board when you make the slightest turn. Plus, the camera controls are flawless. The sound track is pretty good, too- you can hear the snowboard scraping and the snowboarders sometimes talk, and the techo tracks that accompany the races are pretty cool too.My only complaint is that there aren't enough courses. After I unlocked the 6 courses and beat the &quot;Black Diamond&quot; level, there wasn't much else to do. But even after you've unlocked all the courses, it's still fun to play against your friends in the 2 Person VS mode, or doing tricks in the half pipe.I think that anyone who has a N64 should add this game to their collection, without a doubt... it's a solid game, and you won't regret it."
Negatief,"this game is the hardest game ive ever played, and that takes away the fun. also graphics very poor even for nintendo 64 cannot even recommend for people i dislike dont waste your time or money worst n64 game ever"
Positief,"Without any doubt, 1080 Snowboarding is probably the best snowboarding game available.The difficulty of the controls are a little more difficult than other snowboarding games and may take a little bit more time to master, but it's well worth it. Landing correctly is also a little harder to do than normal.The mode and track selection is very nice, offering a nice variety of tracks and available modes. The tracks offer beautiful scenery, sometimes very big jumps, jumping over cars, and a lot more.The tricks and the stunts selection that you can perform is very reasonable. Although you can't go beyond 1080 degree turns, there are other tricks that you might not find in any other snowboarding game.1080 also includes a Training mode, which includes two different sections, the halfpipe and a straight run with moguls. When you begin, you can turn into the left gate for the halfpipe to practice your tricks, or you can head into the right gate for a straight downhill run with moguls scattered all over. When you finish, you start back up at the main gate and you keep going until you decide to quit.1080 also has a few secret riders and boards within the game.Overall, 1080 is probably the best snowboarding game around, without any doubt. Would be definitely worth buying."
Positief,This is the best Snow boarding game you can get but you will get tierd of it soon
Positief,I love the Nintendo 64! I still play some games occasionally and this one was always a fun one. It will frustrate you though!
Positief,I was actually thinking about this game a few months ago and it was killing me that I couldn't remember the name.  This game was a ton of fun though I'm sure if I played it now I would laugh at how dated it is.  If you have a way to play this I recommend it.  I blew a lot of hours on this game and would gladly pick it up again if they made it available for download on the PS3.
Positief,"Fans of any oldschool dungeon crawler should snap this game up. In a similar style to other games of the time, you assume the roll of a monster hunter with a mission to climb a mysterious tower following in your father's footsteps.Some may say the graphics are dated. I feel that they are nostalgic. With randomly-generated dungeons, spelunking is always a grand adventure. A must-have for any RPG lover!"
Positief,hard to find game most anywhere and only had the opportunity to rent it a while back and wanted to play again. a lot like D and D I was told.
Positief,"9 out of 10 people will probably see this, and pass it up as another cheap RPG, for one thing you only have 1 dungeon (gasp) when you leve you level back down to 1 (GAsp), and you capture monster just like in Pokemon (GASP).  No it's not a compelation of rip off's, this is a classic that is highly addicting, and incredibly fun, if given a chance.The story revolves around a young lad (you name) who on his fifteenth birthday is given the opportunity to become a hunter and explore the depths of the Monster Tower to retrieve riches, however to do so he must not only survive, but grow as a trainer and as a man.  In comes the Kewe, the monster you will likely use for a majority of the game.  He is a fire type (there are only three types) and he is your brief tutorial, and key to success early on.... YOu also must build up your respect to the townsfolk, to do this you must enlarge certain places (Temple, Hospital) and build new things (Library, Gym, Casino, Race Track, Bowling Alley ect..) and the town will grow to respect you.Now as for the tower it'self, there are 40 floors, everytime you leave you go back down to level 1.  No it's not immpossible for two reasons.A) Your monsters level stays the same when you leave, this is due to the fact that they are more like equipment.B) Weapons and armors stay the same, when a red or blue sand is used your weapons and armor grow more powerful, so technically you can easily dominate the first few levels without you monsters assistance.Overall this game is tricky, you will die the first few times (lose all your items except monsters)  but once they are strong enough you can succeed.  There are 40 randomly changeing floors and they get more and more difficult as you go along.  YOu must adjust your mosnters accordingly by class.A)FireB)WindC)WaterFire beats Wind, Water beats Fire, Wind Beats Water.I would buy this for the challenge it possess, guarennteed addiction."
Positief,"This is most likely one of the best N64 Games Ever made, Its way better then Super mario 64 in everyway (and possibly Zelda too), its rich, colorful and very addicting, The soundtracks are also one of my favorite things about the game- it has a happy and also very awesome tune to them making them addictive (you just cant stop listening to it!), and the world designs (10 total I believe) are all very Beautiful and Gorgeous, I've beaten the game to 100% and I still go back to the worlds and gaze in thier amazement, its just really cool, this game is a MUST HAVE for any Nintendo 64 player, Im serious if you dont have this, your missing out BIG time.PS. check out its Sequel Banjo-Tooie after you've bought this!"
Positief,"If you own a N64 and are looking for a game to play, go to your local game store and find Banjo-Kazooie! In my opinion, this game is simply amazing. The main plot throughout the game is that Banjo the bear and his faithful breegull sidekick Kazooie are attempting to rescue Banjo's little sister Tootie from the evil witch Gruntilda. Enjoy the game as you explore 10 exciting worlds, collect numerous puzzle pieces(open worlds), and rescue your sister from the evil clutches of Gruntilda."
Positief,Great game!
Positief,"If Mario 64 was good than Banjo was Mario perfected.Amazing game.Another gem from years ago that I played start to finish multiple times.Amazing levels.Perfect control.Great but hokey music.Some people were annoyed by the ""voices"".I thought they were hilarious.The camera does get a little crazy here and there but this was 3D platforming in it's beginning and really, the camera is about as perfect as a 3D platforming camera can be.To summarize...Great gameplay.Awesome graphics for the time.An ending riddle that had me looking for a way in for weeks on end.(A real bummer that the two games DIDN'T link after all).That's probably the biggest disappointment that all those mystery areas were never revealed by the N64.Otherwise....another great platformer from the golden age of platforming, collect a thons.Highly recommended."
Positief,"This is one game that will test your skills, on how to figure things out, but if you want to take the easy way out you can always get bottles the neer sighted mole's help. One thing i like about this game is that when Bottle & Kazooie confront each other they always throw smack at each other which makes the storyline more funnier. This is a pretty cool game, it's worth buying. I had fun playing it, i will buy it.If you liked this game check out all of the other Banjo & Kazooie games."
Positief,"One of the best games on the N64, it combines action, adventure, puzzle and other elements as you go through awsome based levels to beat it."
Positief,"Goldeneye 007, Killer Instint, The Donkey Kong Country series, Conker, Diddy Kong Racing....those were the good ol' days when Rare was still relevant.  Before they sold their souls to Microsoft and lost all credibility.  And in my opinion, the peak of Rare was with the Banjo games (kazooie & tooie) on Nintendo 64.  Kazooie, to me, defines the N64 3-D platformer.  While many will say Mario 64, which is a near perfect game.  I think the Nostalgia sometimes forgets how much BETTER Banjo Kazooie was.  Back in '98 rare was on a roll.  This game was yet another grandslam.  A brand new franchise, cut from scratch.  And it's absolutely amazing.  I won't go into all the details and story as my fellow reviewers have already made clear.  All I can add is this game is easily one of the best games of the late 90's.  It was a game I picked up and loved immediately.  My only question is WHAT the **** happened to rare?!!  They were so amazing with Nintendo, then dropped bomb after bomb for the X-Box consoles.  I'm not a Nintendo fanboy, so don't even go there.  But Rare took a big dookie all over this series with the newer games on Microsoft consoles.  The 1998 game will always be the best.  And I hope someday the brothers who originally ran Rare will comeback to bring the infamous ""Banjo Threeie"" to life on any console!!"
Positief,"Banjo Kazooie is a game I've played many times since I got it in the early 2000s and while its fun, its not the most entertaining game I've played. There's two main objectives in Banjo Kazooie: hunting and gathering. You hunt for these jigsaw pieces called Jiggys to help you complete jigsaw puzzles to open worlds. You gather all sorts of items within each level like musical notes, Jinjos, Mumbo tokens, feathers, etc. This concept gets boring after awhile but nevertheless the game is pretty fun as a whole. I'd recommend the sequel, Banjo Tooie, instead as its 10 times more entertaining."
Positief,"All in all, this is the best platform game that I have played in a long time. Of course, it follows the basic formula of a platformer - kidnapped female, evil castle, jump on enemies, etc. But the reason the formula still exists is due to the fact that, occasionally, it works really well. Banjo-Kazooie is a case where the cliche works to perfection. Although we question Nintendo's blatant violation of the genetic cloning ban put in place by the president, they did so for a good cause, and a damn good game."
Positief,Like Super Mario and Donkey Kong this game is a classic. The good gameplay and graphics pay off.  This is worth the money.
Positief,"Banjo-Kazooie is one of my favorite games, and it works perfectly after all these years and being shipped around the country. perfect."
Positief,"This game is fantastic. Personally, I love it. Have you ever played a game where an evil witch is ugly and wants to be evil so she steals a beautiful girl named Tooty to try and transfer the beauty to the ugly witch? Also, have you ever played a game where a bear and bird have to collect golden puzzle pieces, musical notes, dinosaurs mixed with teddy bears named Jinjos? Also, have you ever played a game where a shaman transforms the bear and bird into various forms? Well, if you haven't, this is where to start. This game is perfect for all ages. I would recommend this game to anyone who has a N64."
Positief,"I've never really had enough of an attention span to play ""collect the item"" games, but this particular one is really great. It has enough action and puzzle involved to hold the attention of even a gamer like me (with, honestly and unfortunately, a terribly short attention span) for hours at a time, with enough elements of finding things you'll need later to keep you playing and replaying each level. A truly great game, and I wish more of the sort were made these days. I feel way too young to be saying this, but they just don't make them like this anymore!On a side note, the cartridge I received has some... Interesting connections. I'd guess the previous owner loved and played it as much as I do haha."
Positief,"This is one of the best games out there, it's a classic. Banjo-Kazooie is one of the rarest and hard to find games ever, The story is really good. A witch kidnaps a beautiful girl and wants to be the prettiest of them all. Her brother and his pal Kazooie have to save her. While its a relatively easy it can still be hard in some places and there are cheat codes to help you along the way with things like Gold feathers, Red feathers and Eggs. However if you quit and save your game then the cheat has to be reentered. While the game does have it's flaws its still really fun to play. The game essentially is very easy next to its sequel game, Banjo Tooie. The levels all relatively easy, however it is very easy to die in this game, on top of that like other reviewers on Amazon have said about dying and losing notes and recollecting them is toldly true. Clarkers Cavern was the worst because you only have 6 things of air and have to get extra air, from a fish blowing bubbles. The level that is the most challenging of them all was Click Clock Wood. Because of going from the changing seasons and having to grab notes from all seasons that was tough for me. However the most challenging and difficult part of this game, is beating Grunty herself. That is the most challenging part of this game. because you have to hit her with eggs and unfortunately its a huge flaw on Rare's part for not putting a homing shooter like they do in the sequel game. Overall despite it's many flaws Nintendo and Rare have done an excellent job making a game that is graphically pleasing, and the gameplay is awesome. Buy it you won't regret it."
Positief,"This is one of my all time favorite games. The characters are likeable, with hilarious dialogue and an intriguing story. Also the music is some of the best I've ever heard in a video game. Also, the graphics and sound are great for N64. The controls are CRAZY precise for N64, and MAN is this game challenging! There are lots of secrets to uncover and special power ups to unlock. If only Microsoft hadn't ruined Rare..."
Positief,"Now that Banjo & Kazooie is over five years old a sequel now exist and there is likely another game coming. HOPEFULLY! The game only for the N64 is one of the most amazing platformers ever. In fact it's one of the most amazing games in any genre period. It took a while to beat the game, but it was well worth it. If your not familiar with B & K, let me explain.. Banjo is a bear with a handy backpack. Kazooie is a bird who hangs out in Banjo's backpack. With the many special moves Kazooie pops out of the pack quite a bit. Together they work through many HUGE levels collecting items like puzzle pieces (100 hidden through out the entire game), musical notes (100 on each level), little Jinjo people (5 on each level), there are also Mumbo skulls to find, they allow you (once you have the required amount) to change form, you must visit the mumbo skull guy quite often. Changing form is mandatory, for instance B & K cannot fit into some smaller places. Turning into an ant allows you to go into a small hole where prizes are not reachable otherwise. Vast and adventurous, B & K is impossible to dislike even if your not a fan of platformers. Even if your just watching, it's entertaining. I'll give you an idea of how effective the story is. BANJO & KAZOOIE is THE WIZARD OF OZ of vidoe games."
Positief,"I have never played anything like this since. Everything from Sly  Racoon, to Ratchet and Clank, owe it to this.Wicked witch Gruntilda takes Banjo's sister to hey layer, miles away in a realistic 3D cartoon world.Banjo is a bear with Kazooie a bird in his backpack that can help him jump and fly and basically you learn to do lots of things with it. You solve puzzles via action and collect tolkens across lovely maps. Mumbo Jumbo transforms Banjo into some other creatures along the way. You can fly. It was amazing. A full adventure all the way to end. We played it for months and I have NEVER played anything like it again. The makers of Donkey Kong released it at the best time. It is now up to the future generations to make adventure concepts better than this one. This is one of the best N64 games ever."
Positief,"There is not much I can say except this is THE BEST GAME FOR N64. Not too easy, not too hard, tons of levels and objectives and the cutest cast of characters (Jinjos rock) If you like adventure games, Banjo-Kazooie is for you!"
Positief,"Banjo-Kazooie is an action adventure game in the style of Super Mario 64. However, it is similar, yet also quite different. Rather than having most of the skills you need at the beginning of the game, you learn a few in the very beginning, and then learn the remaining skills throughout the first six worlds (there are nine, but they are much larger than the fifteen in Mario 64). Notes are like coins, and jiggies are like stars. However, rather than six stars in each world, there are 10 jiggies to find in each world, and 10 in the witch's castle (much like the castle secret stars). Also, you can transform in five of the nine massive levels with the help of the crazy witch doctor Mumbo-Jumbo. Generally, it will help you get at least 1 Jiggy in the world, and they can do things that Banjo and Kazooie can't on their own. Throughout the game, you get to transform into a termite (level 1), an alligator (level 4), a walrus (level 5), a pumpkin (level 7), and a bee (level 9).The nine massive worlds are each very different from eachother. But how fun are they? Well, they're all very fun to play in, mainly because the tunes in each world really match the mood, from eerie funeral dirges to peppy shipyard music, this game has that and then some. Overall, I highly recommend it. If you read my previous review of the game Banjo-Tooie, you'd see why I enjoyed the sound effects so much. Once more, I highly recommend this game."
Positief,This was purchased as a Christmas gift for my daughter but since she was home for the holiday week-end I had her check it out.  Everything works great.
Positief,"After Rareware turned GoldenEye into a system-seller for the Nintendo 64, it broke out again with the action-platformer Banjo-Kazooie. An ugly old witch named Gruntilda has taken Banjo's sister Tootie and plans to suck the beauty out of her. Banjo and Kazooie (the bird that lives in his backpack) must brave Gruntilda's fortress to get Tootie back.The plot is a little sugary and kiddie, but it's really just an excuse to send gamers on a Mario 64-style adventure, where completing tasks and puzzles in worlds will open up new worlds to explore. Yes it's pretty much a clone of Mario, but at the same time it refines and enhances the Mario formula. Players have more unique special moves at their disposal, and these are much more essential to navigating the environment and solving puzzles. Worlds are beautiful, creative, and expansive, tossing you into a room with a giant shark, a huge snowman, or a forest where you can actively move between the seasons. It's all topped by memorable music that changes to fit the environment, fades, or grows louder depending on where you are in the stage.This is a game that has aged gracefully. Yes it's on an old system, but the art design and music still hold up well like the classic Mario titles, and gameplay is solid. A masterful experience thats supplemented quite well by its sequel, Banjo Tooie."
Positief,OMGosh !! . .  My son .. grandson .. and great-grandson . . all three are totally enjoying this game soooooo much.  I'm not any kind of a game player but it makes me feel so good just watching their enjoyment.  Thank you for a product that is not full of all that blood and gore that so many of the games have now days.
Positief,"Banjo-Kazooie is a game that didn't really appeal to me at first.  It looked to childish, to easy, and just basically stupid.  Comming from the  epic company Rareware, I was a bit more interested in what this game was  about.  Seeing so many good reviews and so many possitive aspects, I  realized I must give this game a try.  Well, was I ever lucky to do so.  Keeping with the Mario 64 type control style and the amazing graphics, I  couldn't put the game down.  Even though the game was kiddie looking and  very childish too, it was really placed for us people who love adventure  games.  The little things, such as the mini games, make this game even  better than it already was.  Imagine running around in the snow in a race  against a sleding polar bear or playing follow the leader with a giant  ghost hand.  These are only a few of the things you can do in the game.  The game flows a little different than Mario fans might be used to; you  have many things to collect.  For starters, your main objective is to find  all the Jiggys on a level so you can gain access to all other levels.  Also, music notes are needed to break the witches spell on doors throughout  her lair.  And even little guys called Jinjo's are here for you to collect,  so they can help you on your journey, through a forest, islands, deserts,  and many other worlds.  If you have seen a Rare game, you know that they  have good graphics, so no exception here, very well done.  The music is  also a plus feature on this game.  With so many great reviews by people of  all ages and sexes, you would be doing yourself a great disjustice by not  buying this game."
Positief,"Many people believe that this is a copy of Super Mario 64. I have played Super Mario 64 DS, and I must say that for the most part they are correct. The only thing different from this game is the puzzle-finding element to the game. If you are into strategy and action games the two games you should have in mind are Super Mario 64 and Banjo Kazooie. But, suppose you could only take one. Which would you purchase? Both are almost the same. If you like games where you have to think and games that are tedious, both are for you. Overall, since Banjo-Kazooie makes you think quite a bit more and has the extra puzzle-finding feature to it, I would suggest you pick up Banjo-Kazooie first and then either get Banjo-Tooie if you truly enjoyed the first game, or get Super Mario 64 if you want to play a slightly different video game. Also, Banjo-Kazooie is A LOT easier than Super Mario 64. So when you go to the store to pick which of the two games to buy, remember that unless you have a lot of free time on you hands, you probably shouldn't buy Super Mario 64."
Positief,Not one of the best games. I would have rather played Mario just once. I only play it for about two minutes. I fall asleep afterward.
Positief,"this is the best n64 game ever made next to the wonderful ocarina of time.i beat everything in it when i was 9-i collected all the jinjos,got all the puzzle pieces,etc.i bought it when i was 8.it's an amazing,fun game.i just feel tormented that i had to use the players guide to beat the 2nd,banjo-tooie.i try not to think about it.but this game is extremly hard and grueling-but in a good way.the levels are extremly detailed and fun.my favorite is the graveyard/haunted house level.(i forgot it's name.)buy it.i command you."
Negatief,"When I looked for the game I was looking for this for a tear Play Station 3. The view on this game I liked. When I received it was not discovered for version 3, but 2.I am very upset"
Positief,I'm so glad I was able to buy this game at a great price. I really enjoyed reliving my childhood.
Positief,"This is one of my favorite games of all time.  In this game, there are 30 different levels that are mostly composed of the same 3D Crash levels that we're used to. Some levels, however, you get to use a biplane, motorcycle, or Jet Ski. Like the previous versions of Crash, you have to collect crystals and gems.  Now, you can also collect a relic for having the best time.  The music is fun, the controls are easy and it's just an overall great game for any age."
Positief,CRASH is my favorite videogame character.. i remember playing it when it first came out with my sister on the PS1 waaaaay back.... This is SO fun. I love this game!!!!!! JUST BUY ITTTT
Positief,"Once again, Crash Bandicoot takes a big step up to greatness! ""Crash Bandicoot 3: WARPED"" was fantastic! It was even better than the second one. Better graphics, story, music, and gameplay.The enemies were fun just like in the first one and the new vehicles available were awesome, like the bi-planes, space fighter, Pura the Tiger, and the jet-ski. Also, it wasn't as difficult to gather the Crystals and Gems as it was in the second part. The environments were better and the new powers that Crash Bandicoot acquires are totally awesome: the Super Belly-Flop, Speed Shoes, Death-Tornado Spin Attack, and the totally awesome Fruit Bazooka! This is definitely one of the best of the games in the Crash Bandicoot Trilogy. You Crash fans MUST get this game!"
Positief,"I can't even begin to explain how much I love this game as well as the second Crash Bandicoot game(I haven't played the first game yet) because they are so much fun with lots and lots of humorous levels and disasters.Bandicoot is a marsupial on a muey dangerouso quest to collect 25 crystals and 25 relics in a quest to stop Dr. Neo Cortex and Aku Akus evil twin Uka Uka's quest to take over the world.There are so many things that make this game so addictive,.1. The music. It's so hilarious2. The complex levels3. The graphics are so awesome4. The way Crash dies (I.E. falling off screen and his shoes fly up and fall back down, being sucked into a giant spinning vase and the lid closes on top of it)By God to really even explain how great this game really is is difficult for me.Like Sonic the Hedgehog was for Sega, and Mario was for Nintendo, Crash is for the Playstation.In this day and age of excessively bloody and violent video games the Crash Bandicoot series is a great sigh of relief. I tend to enjoy sillier cartoonish games like this. I will never tire of this game."
Positief,"Can't review this title now cuz I still haven't officially finished CRASH's 1&2, I bought it TO HAVE!! I'm a classic game collector at heart, don't know when I'll start playing but i will eventually. Now that it's in my library."
Positief,"Crash Bandicoot: Warped = Orange, cool, creative, fuzzy, neat, great graphics, awesome design, introduction of secret levels for the series, power-ups, new bosses (including a big boss), and a new playable character.  These things are what make this a major improvement on the two previous games.  Crash 1 was a breakthrough, Crash 2 opened up a new world, and this game completely blows it all away.  This was how I got hooked on Crash Bandicoot.  I played this and loved it.  I recommend it."
Positief,Graphics: 10/10 - The best visuals of the series! The colours shine fantastically and it all looks stunningly beautiful. The characters are clear and the game has backgrounds I could feast on.Sound: 9/10 - Great uses of evil voicing and fantastic sound editing detail makes Crash 3's sound get a notch up.Value: 10/10 - You'll be begging for more!Overall: 10/10 - Fantastically detailed game that mixes genres and characters into a big story that erupts with fabulous enjoyment. In short: buy it.
Positief,"I would say this is one of the the best ps1 games ever. I play it on my ps3.It is fun from riding a tiger to running around spinning bad guys. This is child friendly but also adults love it.It has good graphics, good gameplay, good ideas and lots of levels and replay value. Get this you won't miss out."
Negatief,what is it a such a funny game than sonic you konw that fighting with cortex is bad idea because his boss have came uka uka the evil twin brother of aku aku. aku aku is good hearted mask man who can help crash for his mission. now you can counter boss in each level such in castle area you will encounter tiny tiger can i tell you how to reach boss finsh all levels bring pink cristals to get rid of aLL stages . but each places contains these things. and when you collect in each five warps cotians boss when you collect all of then than see six stage will apper kill each boss to unlock anthother warp room near your fisrt warp room. now can i tell you about boss in frist warp room cotians tiny tiger. then in second warp room cotains dinogldile boss. then in thrid warp room cotains dr.n.trophy. then in fourth warp contains n.gin. then in fiveth warp room contains dr.cortex and uka uka. this warp rooms where made by dr n.trophy master of times and it is not gene.
Positief,"This is the third game in the main series of Crash Bandicoot. This game has outstanding gameplay and visuals. It's a Crash game, so you should know it's good.So, here are the final results of the review.Graphics 9/10 or 4/5Sound 8/10 or 3/5Gameplay 10/10 or 5/5This game is also the seventh best selling Playstation game."
Positief,"After passing the second and then the first, I was attempted to do this one. The graphics are much better than the previous two, but the story got very boring. The adventures, too, became very uninteresting. Regarding saving and hidden place this one is by far the simplest.The story here continues from where it ended in the last part, if you have won, that is. As oppose to aku-aku, we see the evil uka-uka who is the Big boss of Dr Cortex. And we see that Crash is forced to fight them! Why? Why, to save the world, of course!In the previous 2 parts we had gems. Now, this was not enough for the overactive designers. They introduce trophies in this new part. For a trophy, you have to finish a level within an allotted time. This is not that difficult, but you cannot achieve it in every levels. Some levels are extremely difficult to finish fast. I picked all the gems and all but on trophy, and imagine my frustration.If you are a crash fan you might like this one, but you cannot help being disappointed."
Negatief,"This game takes months to get 100% completion. The new feature in this is getting time rellicks(by doing level fast)and swimming. In Crash 1 you get Balders after you sometimes, in Crash 3 you get a dinosaur, I prefered being chased by a balder and when it squashed Crash it went into the screen but you don't get it in this.BUY this if you want a platformer(after Crash 1 and 2)."
Positief,"The Crash games for playstion are very fun games,even better than the mario games. Out of the Crash seires I think this one is the best. There are alot of thing you can do and the bosses rock. The story line is the best in this game. It takes plase after Crash2 were Dr.Cortex ship falles down on a temple, wich releses a demon mask. The mask that pertected crash in the first two games stats talking and tells crash that the evil mask is his Brother and his plan to build a time machine to get crystles todestroy earth. The replay vaule is high and the gamplay is fun, you won't be able to put this game down for awile."
Positief,"This game is great. You go through 5 different time portales. Each one has five different levels in it and at the end you face a boss. What you have to do is collect the colored gem and the crystal. Guess what. It's not as easy as it sounds. This game pits you against tons of different enemies appropriate to the level. The only thing that takes a star away from this game is the fact that level ideas are repeated. For example there are two different water levels with not much difference. Oh! one more thing. press up, up, down, down, left, right, left, right, square at the title page to get a playable demo of spyro the dragon.  This is a great game for anyone who likes playstation"
Negatief,"The original Crash game was very hard to beat.  It was still classic.  Then Crash 2 came out, with several hard levels and tough bosses.  Then out came this one, Crash Warped.  This is the cult classic of the series.  I have beaten the entire game, and never once been disappointed because of too much or too little challenge. I even managed to get a 104% file with the help of my brother and a twerp i know.  There are two secret levels.  They are Eggipus Rex and Hot Coco.  To get to Eggipus Rex,  you go into time trails in the Dino Might! level.  Then, board the yellow gem platform.  Keep running until you find the second pterydactyl (the triceratops will be already chasing you) and let it take you away.  To get into the Hot Coco level, simply crash into the road sign with an alien on it in the Road Crash level.  This game is a classic and every PS One or PS2 owner needs to have it.  Was this review helpful? OF COURSE IT WAS!"
Positief,i played this game at a cousins house but i dont play games as long as i use to any more i love the level when i play as his sister and ride a tiger
Positief,"Even though this game is so good,I think you should get Spyro 1 first.Spyro the Dragon gets you to a demo that leads to this.I know you'll like it.If you have Spyro 1 then try the demo!That is what I did."
Positief,"Let me tell you all about this great game. I wouldn't want to give the story away, but let me tell you: The original two are no match for this great game! This game has 30 new colorful and nice levels, and 2 hidden ones. Almost all of them have nice and pretty graphics. There are more features too. For one thing, there is the Time Trial mode, in which you go through the levels in a certain amount of time, and you will get relics. You can play as Coco, riding her adorable tiger Pura, a jetski, a blimp, and a couple more. Crash himself can do some more things, like a Super Belly Flop, a Double Jump, a Triple Spin, use Speed Shoes and use a Fruit Bazooka for long range attacks. Also, he can ride an airplane, a motorcycle, a baby T-Rex and more. Also, even dying is humorous. Now for the game's one flaw: It is hard to be challenged. However, there are 3 types of relics. If you get all of the Sapphire Relics, you can get a really good ending. If you get all the Gold Relics, you get 105%. But the Platinum Relics require a master to collect. So, if you like all that's said, and even if you didn't, you will definitely love it."
Negatief,"this is a very good game,it is very challenging it has lots of levels and i managed to get 104% but the ps2 crash is more challenging but the bad thing of the ps2 crash is that the loading takes more than 3 minutes."
Positief,"I got this game when I was like..6 years old, and I still play it(I'm 14 now.)I think all the Crash Bandicoots were a new cahnge for psx, and I hope that they continue to stick with psx."
Positief,This is a great game! I played this all the time when I was younger and had to have it now as an adult! Play it all the time!
Positief,"This is a more than ok game.Not the best,but good.If you like the &quot;Spyro&quot; series,you'll like this for sure.The gameplay, control,sound,etc. are all like the first 2.The only problem is it's EASY.Really,really easy.The levels are about 5 minutes long each,and the total gameplay span is about 7 hours.But still, thats better than it being hard.It's still pretty fun and stays true to the first 2.And Crash's little sister premires in it. Here's the review:Graphics:4/5Sound:5/5Music:3/5Fun:4/5Control:D-pad:3/5Analog:5/5Overall:4/5hould you buy it?:Yep"
Positief,"This is the best platform game I've played, and eliminates all down sides of its two prequels.  You're a bandicoot and jump on / spin baddies you encounter.  This game is kind of like old Mario games, but has awesome graphics.  They've added a type of box to the prequel and give one move, such as bazooka or tornado death spin, for each boss.  The game is easy to beat, but offers extras for breaking all the boxes or beating a level quickly.  It's extremely difficult to collect all of them.  I recommend this game for everyone, especially people with a lot of free time on their hands."
Positief,"This game is just as much fun as the first one, with whole new levels based on the now classic Crash Bandicoot gameplay, I would recommend this to anyone, Crash fan or not."
Positief,"I have played this game before and it is very fun! That is why I came to Amazon to order myself another copy of the game so that I could go back in time and enjoy a classic game. However, I bought it from the seller &#34;Warehouse Deals, Inc&#34; and I did NOT get my game and there is no place for me to get in contact with them. Watch Out!"
Positief,"Golden Eye 007 is still one of the best action titles ever created, along with the best licensed product ever released. The action is still superb and well-polished even since its release 10 years ago. The enemies are still smart, even with competitors like F.E.A.R. which have incredibly intelligent artificial intellignce. There are a couple of issues unfortunately; some targeting problems and odd save layouts. Other than those, this game is still one of the best shooters ever made. The missions are excellent, the enemies are cool, the weapons are cool, and virtually everything else about this game is superb and well-executed. Too bad Nintendo handed the rights of James Bond to EA."
Positief,"First, the single player is awesome. Then the multiplayer battle gets even better. But then when you add Game Shark it becomes the best game ever. One problem is that it is a bit unrealistic because there are up to 400 shots in a clip/magazine. Otherwise the game is good. Also if you like this game you will want Perfect Dark. If you like this game but wish it was more realistic get Rainbow Six."
Positief,"I came upon this game in the late 90s/early 00s. Me and a couple of friends would play it religiously and I must say that although the characters are better and more original in this game, Perfect Dark (if you haven't had a chance to play that) is the superior shooter.They both are fun in their own right though. They were both made by Rare which did WONDERS for the N64 gracing us with the aforementioned games and also Diddy Kong Racing which I played for hours on end with friends also.Fun levels to play in and the music was pretty damn good too. Like I said, I liked the characters, Natalia being my absolute favorite and I kept coming back to this game.Even the single-player mode was fun. Just not nearly as fun as the multi-player mode.Fun: Single-Player: C+ Multi-player: B+Sound: B-Characters: B+Controls: A-Overall: B"
